departure_date,arrival_date,flight_duration_hours,flight_cost,flight_class,departure_city,departure_country,arrival_city,arrival_country
2025-07-19,2025-07-19,5,101.6,Economy,Sydney,Australia,Bangkok,Thailand
2025-07-19,2025-07-19,2,1023.71,First,Sydney,Australia,Singapore,Singapore
2025-07-19,2025-07-19,5,465.98,Business,Rome,Italy,New York City,USA
2025-07-19,2025-07-19,4,622.33,Business,Rome,Italy,Los Angeles,USA
2025-07-19,2025-07-19,10,159.17,Economy,Rome,Italy,London,United Kingdom
2025-07-19,2025-07-19,9,1063.18,First,Rome,Italy,Paris,France
2025-07-19,2025-07-20,12,184.05,Economy,Rome,Italy,Tokyo,Japan
2025-07-19,2025-07-19,5,651.33,Business,Rome,Italy,Dubai,United Arab Emirates
2025-07-19,2025-07-19,4,1119.61,First,Rome,Italy,Sydney,Australia
2025-07-19,2025-07-19,5,1151.88,First,Rome,Italy,Bangkok,Thailand
2025-07-19,2025-07-19,5,154.7,Economy,Rome,Italy,Singapore,Singapore
2025-07-19,2025-07-19,8,117.46,Economy,Bangkok,Thailand,New York City,USA
2025-07-19,2025-07-20,11,1018.34,First,Bangkok,Thailand,Los Angeles,USA
2025-07-19,2025-07-19,9,166.26,Economy,Bangkok,Thailand,London,United Kingdom
2025-07-19,2025-07-20,11,538.86,Business,Bangkok,Thailand,Paris,France
2025-07-19,2025-07-19,3,288.12,Economy,Bangkok,Thailand,Tokyo,Japan
2025-07-19,2025-07-19,3,830.34,First,Bangkok,Thailand,Dubai,United Arab Emirates
2025-07-19,2025-07-19,2,407.16,Business,Bangkok,Thailand,Sydney,Australia
2025-07-19,2025-07-19,10,821.48,First,Bangkok,Thailand,Rome,Italy
2025-07-19,2025-07-19,10,216.43,Economy,Bangkok,Thailand,Singapore,Singapore
2025-07-19,2025-07-19,9,151.65,Economy,Singapore,Singapore,New York City,USA
2025-07-19,2025-07-19,3,1005.05,First,Singapore,Singapore,Los Angeles,USA
2025-07-19,2025-07-19,5,1165.61,First,Singapore,Singapore,London,United Kingdom
2025-07-19,2025-07-19,4,837.26,First,Singapore,Singapore,Paris,France
2025-07-19,2025-07-19,3,597.24,Business,Singapore,Singapore,Tokyo,Japan
2025-07-19,2025-07-19,6,409.94,Business,Singapore,Singapore,Dubai,United Arab Emirates
2025-07-19,2025-07-20,11,969.17,First,Singapore,Singapore,Sydney,Australia
2025-07-19,2025-07-19,4,459.02,Business,Singapore,Singapore,Rome,Italy
2025-07-19,2025-07-19,9,1186.86,First,Singapore,Singapore,Bangkok,Thailand
2025-07-20,2025-07-21,12,223.3,Economy,New York City,USA,Los Angeles,USA
2025-07-20,2025-07-20,6,911.31,First,New York City,USA,London,United Kingdom
2025-07-20,2025-07-20,4,529.01,Business,New York City,USA,Paris,France
2025-07-20,2025-07-20,9,511.5,Business,New York City,USA,Tokyo,Japan
2025-07-20,2025-07-20,7,123.3,Economy,New York City,USA,Dubai,United Arab Emirates
2025-07-20,2025-07-20,5,652.42,Business,New York City,USA,Sydney,Australia
2025-07-20,2025-07-20,7,659.64,Business,New York City,USA,Rome,Italy
2025-07-20,2025-07-21,11,599.17,Business,New York City,USA,Bangkok,Thailand
2025-07-20,2025-07-20,8,291.49,Economy,New York City,USA,Singapore,Singapore
2025-07-20,2025-07-20,10,191.12,Economy,Los Angeles,USA,New York City,USA
2025-07-20,2025-07-20,7,967.19,First,Los Angeles,USA,London,United Kingdom
2025-07-20,2025-07-20,9,426.23,Business,Los Angeles,USA,Paris,France
2025-07-20,2025-07-20,6,951.59,First,Los Angeles,USA,Tokyo,Japan
2025-07-20,2025-07-20,5,405.19,Business,Los Angeles,USA,Dubai,United Arab Emirates
2025-07-20,2025-07-21,11,173.29,Economy,Los Angeles,USA,Sydney,Australia
2025-07-20,2025-07-20,9,127.25,Economy,Los Angeles,USA,Rome,Italy
2025-07-20,2025-07-21,11,162.0,Economy,Los Angeles,USA,Bangkok,Thailand
2025-07-20,2025-07-20,9,1024.81,First,Los Angeles,USA,Singapore,Singapore
2025-07-20,2025-07-20,10,103.63,Economy,London,United Kingdom,New York City,USA
2025-07-20,2025-07-20,7,916.88,First,London,United Kingdom,Los Angeles,USA
2025-07-20,2025-07-21,12,411.57,Business,London,United Kingdom,Paris,France
2025-07-20,2025-07-20,4,1193.9,First,London,United Kingdom,Tokyo,Japan
2025-07-20,2025-07-21,12,297.52,Economy,London,United Kingdom,Dubai,United Arab Emirates
2025-07-20,2025-07-20,4,1041.64,First,London,United Kingdom,Sydney,Australia
2025-07-20,2025-07-20,10,975.16,First,London,United Kingdom,Rome,Italy
2025-07-20,2025-07-20,2,551.66,Business,London,United Kingdom,Bangkok,Thailand
2025-07-20,2025-07-20,2,625.74,Business,London,United Kingdom,Singapore,Singapore
2025-07-20,2025-07-20,10,109.26,Economy,Paris,France,New York City,USA
2025-07-20,2025-07-20,2,120.56,Economy,Paris,France,Los Angeles,USA
2025-07-20,2025-07-20,6,191.44,Economy,Paris,France,London,United Kingdom
2025-07-20,2025-07-20,6,296.83,Economy,Paris,France,Tokyo,Japan
2025-07-20,2025-07-20,7,561.61,Business,Paris,France,Dubai,United Arab Emirates
2025-07-20,2025-07-21,12,985.79,First,Paris,France,Sydney,Australia
2025-07-20,2025-07-21,12,1015.66,First,Paris,France,Rome,Italy
2025-07-20,2025-07-20,4,615.02,Business,Paris,France,Bangkok,Thailand
2025-07-20,2025-07-20,8,489.77,Business,Paris,France,Singapore,Singapore
2025-07-20,2025-07-20,5,694.78,Business,Tokyo,Japan,New York City,USA
2025-07-20,2025-07-20,4,233.79,Economy,Tokyo,Japan,Los Angeles,USA
2025-07-20,2025-07-20,7,233.25,Economy,Tokyo,Japan,London,United Kingdom
2025-07-20,2025-07-21,12,144.96,Economy,Tokyo,Japan,Paris,France
2025-07-20,2025-07-21,12,447.05,Business,Tokyo,Japan,Dubai,United Arab Emirates
2025-07-20,2025-07-20,7,193.49,Economy,Tokyo,Japan,Sydney,Australia
2025-07-20,2025-07-20,5,278.23,Economy,Tokyo,Japan,Rome,Italy
2025-07-20,2025-07-20,2,879.26,First,Tokyo,Japan,Bangkok,Thailand
2025-07-20,2025-07-20,4,583.53,Business,Tokyo,Japan,Singapore,Singapore
2025-07-20,2025-07-20,7,132.11,Economy,Dubai,United Arab Emirates,New York City,USA
2025-07-20,2025-07-20,10,513.38,Business,Dubai,United Arab Emirates,Los Angeles,USA
2025-07-20,2025-07-20,2,492.63,Business,Dubai,United Arab Emirates,London,United Kingdom
2025-07-20,2025-07-20,3,625.91,Business,Dubai,United Arab Emirates,Paris,France
2025-07-20,2025-07-20,2,471.48,Business,Dubai,United Arab Emirates,Tokyo,Japan
2025-07-20,2025-07-20,9,694.98,Business,Dubai,United Arab Emirates,Sydney,Australia
2025-07-20,2025-07-20,5,680.04,Business,Dubai,United Arab Emirates,Rome,Italy
2025-07-20,2025-07-20,10,995.58,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-07-20,2025-07-21,12,687.19,Business,Dubai,United Arab Emirates,Singapore,Singapore
2025-07-20,2025-07-20,5,241.89,Economy,Sydney,Australia,New York City,USA
2025-07-20,2025-07-20,2,288.61,Economy,Sydney,Australia,Los Angeles,USA
2025-07-20,2025-07-20,9,1065.78,First,Sydney,Australia,London,United Kingdom
2025-07-20,2025-07-20,5,225.3,Economy,Sydney,Australia,Paris,France
2025-07-20,2025-07-20,2,149.38,Economy,Sydney,Australia,Tokyo,Japan
2025-07-20,2025-07-20,2,619.49,Business,Sydney,Australia,Dubai,United Arab Emirates
2025-07-20,2025-07-20,10,499.32,Business,Sydney,Australia,Rome,Italy
2025-07-20,2025-07-20,9,692.99,Business,Sydney,Australia,Bangkok,Thailand
2025-07-20,2025-07-21,11,479.0,Business,Sydney,Australia,Singapore,Singapore
2025-07-20,2025-07-21,12,872.88,First,Rome,Italy,New York City,USA
2025-07-20,2025-07-20,4,496.32,Business,Rome,Italy,Los Angeles,USA
2025-07-20,2025-07-20,6,187.87,Economy,Rome,Italy,London,United Kingdom
2025-07-20,2025-07-20,2,176.27,Economy,Rome,Italy,Paris,France
2025-07-20,2025-07-20,9,110.95,Economy,Rome,Italy,Tokyo,Japan
2025-07-20,2025-07-20,4,1146.13,First,Rome,Italy,Dubai,United Arab Emirates
2025-07-20,2025-07-20,6,409.72,Business,Rome,Italy,Sydney,Australia
2025-07-20,2025-07-20,10,661.17,Business,Rome,Italy,Bangkok,Thailand
2025-07-20,2025-07-20,6,645.47,Business,Rome,Italy,Singapore,Singapore
2025-07-20,2025-07-20,10,997.21,First,Bangkok,Thailand,New York City,USA
2025-07-20,2025-07-20,2,636.71,Business,Bangkok,Thailand,Los Angeles,USA
2025-07-20,2025-07-20,5,1194.6,First,Bangkok,Thailand,London,United Kingdom
2025-07-20,2025-07-20,3,603.83,Business,Bangkok,Thailand,Paris,France
2025-07-20,2025-07-20,8,918.19,First,Bangkok,Thailand,Tokyo,Japan
2025-07-20,2025-07-21,11,875.24,First,Bangkok,Thailand,Dubai,United Arab Emirates
2025-07-20,2025-07-21,11,425.84,Business,Bangkok,Thailand,Sydney,Australia
2025-07-20,2025-07-20,4,514.02,Business,Bangkok,Thailand,Rome,Italy
2025-07-20,2025-07-21,12,1047.98,First,Bangkok,Thailand,Singapore,Singapore
2025-07-20,2025-07-21,11,817.42,First,Singapore,Singapore,New York City,USA
2025-07-20,2025-07-20,10,1146.38,First,Singapore,Singapore,Los Angeles,USA
2025-07-20,2025-07-21,12,249.16,Economy,Singapore,Singapore,London,United Kingdom
2025-07-20,2025-07-21,12,492.52,Business,Singapore,Singapore,Paris,France
2025-07-20,2025-07-20,7,409.99,Business,Singapore,Singapore,Tokyo,Japan
2025-07-20,2025-07-20,8,186.01,Economy,Singapore,Singapore,Dubai,United Arab Emirates
2025-07-20,2025-07-21,12,1095.16,First,Singapore,Singapore,Sydney,Australia
2025-07-20,2025-07-20,7,294.6,Economy,Singapore,Singapore,Rome,Italy
2025-07-20,2025-07-20,10,467.21,Business,Singapore,Singapore,Bangkok,Thailand
2025-07-21,2025-07-22,11,578.97,Business,New York City,USA,Los Angeles,USA
2025-07-21,2025-07-21,3,169.08,Economy,New York City,USA,London,United Kingdom
2025-07-21,2025-07-21,2,972.37,First,New York City,USA,Paris,France
2025-07-21,2025-07-21,8,682.09,Business,New York City,USA,Tokyo,Japan
2025-07-21,2025-07-21,8,545.14,Business,New York City,USA,Dubai,United Arab Emirates
2025-07-21,2025-07-21,3,672.97,Business,New York City,USA,Sydney,Australia
2025-07-21,2025-07-21,6,826.87,First,New York City,USA,Rome,Italy
2025-07-21,2025-07-22,12,586.44,Business,New York City,USA,Bangkok,Thailand
2025-07-21,2025-07-21,2,577.81,Business,New York City,USA,Singapore,Singapore
2025-07-21,2025-07-21,8,160.56,Economy,Los Angeles,USA,New York City,USA
2025-07-21,2025-07-21,7,234.66,Economy,Los Angeles,USA,London,United Kingdom
2025-07-21,2025-07-22,12,828.89,First,Los Angeles,USA,Paris,France
2025-07-21,2025-07-21,5,1003.66,First,Los Angeles,USA,Tokyo,Japan
2025-07-21,2025-07-21,3,266.11,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-07-21,2025-07-21,2,658.88,Business,Los Angeles,USA,Sydney,Australia
2025-07-21,2025-07-21,8,507.99,Business,Los Angeles,USA,Rome,Italy
2025-07-21,2025-07-22,11,664.92,Business,Los Angeles,USA,Bangkok,Thailand
2025-07-21,2025-07-21,4,1066.77,First,Los Angeles,USA,Singapore,Singapore
2025-07-21,2025-07-21,10,213.14,Economy,London,United Kingdom,New York City,USA
2025-07-21,2025-07-21,9,190.88,Economy,London,United Kingdom,Los Angeles,USA
2025-07-21,2025-07-21,4,1142.65,First,London,United Kingdom,Paris,France
2025-07-21,2025-07-22,11,696.58,Business,London,United Kingdom,Tokyo,Japan
2025-07-21,2025-07-21,2,543.08,Business,London,United Kingdom,Dubai,United Arab Emirates
2025-07-21,2025-07-21,7,132.78,Economy,London,United Kingdom,Sydney,Australia
2025-07-21,2025-07-21,5,538.23,Business,London,United Kingdom,Rome,Italy
2025-07-21,2025-07-21,7,435.6,Business,London,United Kingdom,Bangkok,Thailand
2025-07-21,2025-07-21,3,1143.18,First,London,United Kingdom,Singapore,Singapore
2025-07-21,2025-07-21,3,250.21,Economy,Paris,France,New York City,USA
2025-07-21,2025-07-21,3,239.29,Economy,Paris,France,Los Angeles,USA
2025-07-21,2025-07-21,7,664.06,Business,Paris,France,London,United Kingdom
2025-07-21,2025-07-21,4,271.73,Economy,Paris,France,Tokyo,Japan
2025-07-21,2025-07-21,3,697.16,Business,Paris,France,Dubai,United Arab Emirates
2025-07-21,2025-07-21,7,497.28,Business,Paris,France,Sydney,Australia
2025-07-21,2025-07-21,6,620.45,Business,Paris,France,Rome,Italy
2025-07-21,2025-07-21,7,268.58,Economy,Paris,France,Bangkok,Thailand
2025-07-21,2025-07-21,9,409.47,Business,Paris,France,Singapore,Singapore
2025-07-21,2025-07-21,10,1150.61,First,Tokyo,Japan,New York City,USA
2025-07-21,2025-07-21,7,501.15,Business,Tokyo,Japan,Los Angeles,USA
2025-07-21,2025-07-21,7,881.8,First,Tokyo,Japan,London,United Kingdom
2025-07-21,2025-07-21,2,136.66,Economy,Tokyo,Japan,Paris,France
2025-07-21,2025-07-21,10,213.21,Economy,Tokyo,Japan,Dubai,United Arab Emirates
2025-07-21,2025-07-21,3,241.58,Economy,Tokyo,Japan,Sydney,Australia
2025-07-21,2025-07-21,8,160.76,Economy,Tokyo,Japan,Rome,Italy
2025-07-21,2025-07-21,6,820.39,First,Tokyo,Japan,Bangkok,Thailand
2025-07-21,2025-07-21,2,478.86,Business,Tokyo,Japan,Singapore,Singapore
2025-07-21,2025-07-21,4,572.96,Business,Dubai,United Arab Emirates,New York City,USA
2025-07-21,2025-07-21,4,268.93,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-07-21,2025-07-21,7,207.64,Economy,Dubai,United Arab Emirates,London,United Kingdom
2025-07-21,2025-07-21,3,510.73,Business,Dubai,United Arab Emirates,Paris,France
2025-07-21,2025-07-21,5,414.2,Business,Dubai,United Arab Emirates,Tokyo,Japan
2025-07-21,2025-07-21,8,623.49,Business,Dubai,United Arab Emirates,Sydney,Australia
2025-07-21,2025-07-22,11,565.07,Business,Dubai,United Arab Emirates,Rome,Italy
2025-07-21,2025-07-21,8,102.11,Economy,Dubai,United Arab Emirates,Bangkok,Thailand
2025-07-21,2025-07-22,12,106.92,Economy,Dubai,United Arab Emirates,Singapore,Singapore
2025-07-21,2025-07-22,11,962.59,First,Sydney,Australia,New York City,USA
2025-07-21,2025-07-21,3,893.55,First,Sydney,Australia,Los Angeles,USA
2025-07-21,2025-07-21,5,250.4,Economy,Sydney,Australia,London,United Kingdom
2025-07-21,2025-07-21,7,451.3,Business,Sydney,Australia,Paris,France
2025-07-21,2025-07-21,10,116.18,Economy,Sydney,Australia,Tokyo,Japan
2025-07-21,2025-07-22,12,281.89,Economy,Sydney,Australia,Dubai,United Arab Emirates
2025-07-21,2025-07-21,4,955.57,First,Sydney,Australia,Rome,Italy
2025-07-21,2025-07-21,3,125.27,Economy,Sydney,Australia,Bangkok,Thailand
2025-07-21,2025-07-21,5,409.45,Business,Sydney,Australia,Singapore,Singapore
2025-07-21,2025-07-21,10,117.58,Economy,Rome,Italy,New York City,USA
2025-07-21,2025-07-22,12,804.04,First,Rome,Italy,Los Angeles,USA
2025-07-21,2025-07-21,3,129.94,Economy,Rome,Italy,London,United Kingdom
2025-07-21,2025-07-21,3,536.47,Business,Rome,Italy,Paris,France
2025-07-21,2025-07-22,11,293.08,Economy,Rome,Italy,Tokyo,Japan
2025-07-21,2025-07-21,3,1160.57,First,Rome,Italy,Dubai,United Arab Emirates
2025-07-21,2025-07-21,10,411.42,Business,Rome,Italy,Sydney,Australia
2025-07-21,2025-07-21,8,224.42,Economy,Rome,Italy,Bangkok,Thailand
2025-07-21,2025-07-21,8,165.9,Economy,Rome,Italy,Singapore,Singapore
2025-07-21,2025-07-21,9,450.95,Business,Bangkok,Thailand,New York City,USA
2025-07-21,2025-07-21,5,896.64,First,Bangkok,Thailand,Los Angeles,USA
2025-07-21,2025-07-21,3,445.41,Business,Bangkok,Thailand,London,United Kingdom
2025-07-21,2025-07-21,7,540.83,Business,Bangkok,Thailand,Paris,France
2025-07-21,2025-07-21,2,1162.43,First,Bangkok,Thailand,Tokyo,Japan
2025-07-21,2025-07-21,6,472.62,Business,Bangkok,Thailand,Dubai,United Arab Emirates
2025-07-21,2025-07-21,5,446.08,Business,Bangkok,Thailand,Sydney,Australia
2025-07-21,2025-07-21,3,494.77,Business,Bangkok,Thailand,Rome,Italy
2025-07-21,2025-07-21,9,274.66,Economy,Bangkok,Thailand,Singapore,Singapore
2025-07-21,2025-07-21,2,1182.26,First,Singapore,Singapore,New York City,USA
2025-07-21,2025-07-21,7,699.94,Business,Singapore,Singapore,Los Angeles,USA
2025-07-21,2025-07-21,3,817.68,First,Singapore,Singapore,London,United Kingdom
2025-07-21,2025-07-21,4,248.44,Economy,Singapore,Singapore,Paris,France
2025-07-21,2025-07-21,8,184.34,Economy,Singapore,Singapore,Tokyo,Japan
2025-07-21,2025-07-21,10,417.31,Business,Singapore,Singapore,Dubai,United Arab Emirates
2025-07-21,2025-07-21,10,102.14,Economy,Singapore,Singapore,Sydney,Australia
2025-07-21,2025-07-21,5,519.25,Business,Singapore,Singapore,Rome,Italy
2025-07-21,2025-07-22,12,194.53,Economy,Singapore,Singapore,Bangkok,Thailand
2025-07-22,2025-07-22,4,1124.21,First,New York City,USA,Los Angeles,USA
2025-07-22,2025-07-22,2,831.76,First,New York City,USA,London,United Kingdom
2025-07-22,2025-07-22,8,217.75,Economy,New York City,USA,Paris,France
2025-07-22,2025-07-22,4,649.3,Business,New York City,USA,Tokyo,Japan
2025-07-22,2025-07-23,11,831.83,First,New York City,USA,Dubai,United Arab Emirates
2025-07-22,2025-07-22,6,644.12,Business,New York City,USA,Sydney,Australia
2025-07-22,2025-07-23,12,188.08,Economy,New York City,USA,Rome,Italy
2025-07-22,2025-07-22,7,117.89,Economy,New York City,USA,Bangkok,Thailand
2025-07-22,2025-07-22,8,170.11,Economy,New York City,USA,Singapore,Singapore
2025-07-22,2025-07-22,3,233.13,Economy,Los Angeles,USA,New York City,USA
2025-07-22,2025-07-22,8,469.18,Business,Los Angeles,USA,London,United Kingdom
2025-07-22,2025-07-22,8,210.41,Economy,Los Angeles,USA,Paris,France
2025-07-22,2025-07-22,9,498.63,Business,Los Angeles,USA,Tokyo,Japan
2025-07-22,2025-07-22,7,1016.84,First,Los Angeles,USA,Dubai,United Arab Emirates
2025-07-22,2025-07-22,4,860.26,First,Los Angeles,USA,Sydney,Australia
2025-07-22,2025-07-22,3,114.55,Economy,Los Angeles,USA,Rome,Italy
2025-07-22,2025-07-22,5,218.32,Economy,Los Angeles,USA,Bangkok,Thailand
2025-07-22,2025-07-22,6,575.33,Business,Los Angeles,USA,Singapore,Singapore
2025-07-22,2025-07-22,6,433.14,Business,London,United Kingdom,New York City,USA
2025-07-22,2025-07-22,9,879.94,First,London,United Kingdom,Los Angeles,USA
2025-07-22,2025-07-22,10,620.21,Business,London,United Kingdom,Paris,France
2025-07-22,2025-07-22,10,1122.85,First,London,United Kingdom,Tokyo,Japan
2025-07-22,2025-07-22,2,111.76,Economy,London,United Kingdom,Dubai,United Arab Emirates
2025-07-22,2025-07-22,4,118.95,Economy,London,United Kingdom,Sydney,Australia
2025-07-22,2025-07-22,6,510.39,Business,London,United Kingdom,Rome,Italy
2025-07-22,2025-07-22,5,260.71,Economy,London,United Kingdom,Bangkok,Thailand
2025-07-22,2025-07-22,2,266.08,Economy,London,United Kingdom,Singapore,Singapore
2025-07-22,2025-07-22,3,1039.73,First,Paris,France,New York City,USA
2025-07-22,2025-07-22,7,129.69,Economy,Paris,France,Los Angeles,USA
2025-07-22,2025-07-23,11,407.93,Business,Paris,France,London,United Kingdom
2025-07-22,2025-07-22,7,122.82,Economy,Paris,France,Tokyo,Japan
2025-07-22,2025-07-22,9,1142.43,First,Paris,France,Dubai,United Arab Emirates
2025-07-22,2025-07-22,3,432.56,Business,Paris,France,Sydney,Australia
2025-07-22,2025-07-23,11,1101.24,First,Paris,France,Rome,Italy
2025-07-22,2025-07-22,7,847.97,First,Paris,France,Bangkok,Thailand
2025-07-22,2025-07-22,8,182.64,Economy,Paris,France,Singapore,Singapore
2025-07-22,2025-07-23,12,820.93,First,Tokyo,Japan,New York City,USA
2025-07-22,2025-07-22,5,1095.89,First,Tokyo,Japan,Los Angeles,USA
2025-07-22,2025-07-22,9,1193.42,First,Tokyo,Japan,London,United Kingdom
2025-07-22,2025-07-23,11,533.62,Business,Tokyo,Japan,Paris,France
2025-07-22,2025-07-22,10,819.48,First,Tokyo,Japan,Dubai,United Arab Emirates
2025-07-22,2025-07-22,8,1152.6,First,Tokyo,Japan,Sydney,Australia
2025-07-22,2025-07-22,8,524.25,Business,Tokyo,Japan,Rome,Italy
2025-07-22,2025-07-22,10,1114.63,First,Tokyo,Japan,Bangkok,Thailand
2025-07-22,2025-07-22,10,1132.42,First,Tokyo,Japan,Singapore,Singapore
2025-07-22,2025-07-23,12,517.46,Business,Dubai,United Arab Emirates,New York City,USA
2025-07-22,2025-07-22,9,146.59,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-07-22,2025-07-22,8,184.35,Economy,Dubai,United Arab Emirates,London,United Kingdom
2025-07-22,2025-07-22,3,224.31,Economy,Dubai,United Arab Emirates,Paris,France
2025-07-22,2025-07-23,11,421.62,Business,Dubai,United Arab Emirates,Tokyo,Japan
2025-07-22,2025-07-22,5,405.45,Business,Dubai,United Arab Emirates,Sydney,Australia
2025-07-22,2025-07-23,12,1097.18,First,Dubai,United Arab Emirates,Rome,Italy
2025-07-22,2025-07-22,9,844.81,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-07-22,2025-07-22,2,150.16,Economy,Dubai,United Arab Emirates,Singapore,Singapore
2025-07-22,2025-07-22,5,141.25,Economy,Sydney,Australia,New York City,USA
2025-07-22,2025-07-23,12,966.74,First,Sydney,Australia,Los Angeles,USA
2025-07-22,2025-07-22,3,554.95,Business,Sydney,Australia,London,United Kingdom
2025-07-22,2025-07-22,2,1080.78,First,Sydney,Australia,Paris,France
2025-07-22,2025-07-22,4,473.57,Business,Sydney,Australia,Tokyo,Japan
2025-07-22,2025-07-22,10,218.68,Economy,Sydney,Australia,Dubai,United Arab Emirates
2025-07-22,2025-07-22,9,275.54,Economy,Sydney,Australia,Rome,Italy
2025-07-22,2025-07-23,11,506.41,Business,Sydney,Australia,Bangkok,Thailand
2025-07-22,2025-07-22,8,520.25,Business,Sydney,Australia,Singapore,Singapore
2025-07-22,2025-07-22,8,168.63,Economy,Rome,Italy,New York City,USA
2025-07-22,2025-07-23,11,147.61,Economy,Rome,Italy,Los Angeles,USA
2025-07-22,2025-07-22,4,142.73,Economy,Rome,Italy,London,United Kingdom
2025-07-22,2025-07-22,2,241.81,Economy,Rome,Italy,Paris,France
2025-07-22,2025-07-22,9,491.84,Business,Rome,Italy,Tokyo,Japan
2025-07-22,2025-07-22,3,517.95,Business,Rome,Italy,Dubai,United Arab Emirates
2025-07-22,2025-07-22,4,459.01,Business,Rome,Italy,Sydney,Australia
